uf	pred	sf
kɑpɑklH	kɑpɑkli	kɑpɑklɯ
ɑjɑkkɑbɯnH	ɑjɑkkɑbɯni	ɑjɑkkɑbɯnɯ
kojAlHmDA	kojɑlɯmde	kojɑlɯmdɑ
dønAlHm	dønɑlɯm	dønelim
ellArHn	ellɑrɯn	ellerin
sijɑhH	sijɑhi	sijɑhɯ
sɑbɑhHn	sɑbɑhin	sɑbɑhɯn
bɑʃlɯklH	bɑʃlɯkli	bɑʃlɯklɯ
jyzHn	jyzin	jyzyn
søzmH	søzmɯ	søzmy
sɑrɯmH	sɑrɯmi	sɑrɯmɯ
jɑnmDAn	jɑnmden	jɑnmdɑn
koʃmADAn	koʃmɑdɑn	koʃmɑtɑn
jɑnmDA	jɑnmde	jɑnmdɑ
bebekDA	bebektɑ	bebekte
ʤɑnmH	ʤɑnmi	ʤɑnmɯ
døkAlHm	døkɑlɯm	døkelim
getirAlHm	getirɑlɯm	getirelim
mɑjmunHn	mɑjmunin	mɑjmunun
øpAlHm	øpɑlɯm	øpelim
